FID_1,Slope,Elevation,Curvature,Flow,Riverdist,Drianageden,Geology,Rainfall,SPI,TWI,CN,flood_label
1266,2.19819,141.605,0.0052,179.948125,451.057843,0.55928,4,1570.35034,-5.302595,7.806827,85,1
1267,2.413022,140.3375,0.0004,3340.89,747.863891,0.725591,4,1568.403746,-3.933925,8.120509,85,1
1268,2.41253,138.541875,-0.0128,1801.76875,384.796184,0.958288,4,1566.575217,-2.843144,8.181295,85,1
1269,2.808564,143.0075,0.0144,21.933125,116.21367,1.260235,4,1564.862639,-5.518378,7.16934,85,1
1270,2.534483,140.825625,-0.006,206.231875,117.052107,1.617396,4,1563.258446,-4.321097,7.834038,85,1
1271,2.713994,141.02125,0.004,39.25875,348.585637,1.518836,4,1561.750407,-4.770955,7.521586,85,1
1272,3.806545,141.51375,-0.0088,1101.905625,99.070108,1.104446,4,1560.322404,-4.034908,7.562724,85,1
1273,2.639016,142.670625,0.004,761.581875,390.421735,0.7983,4,1558.955054,-3.911593,7.92616,85,1
1274,2.959435,141.095,-0.0124,409.0775,790.000869,0.789506,4,1557.62626,-1.889184,8.606768,85,1
1275,3.05207,144.49,-0.0172,54.050625,498.3022,0.617186,4,1556.311656,-3.148861,7.902971,84.974375,1
1276,3.831657,146.155,0.0196,17.3025,122.793593,0.692103,4,1554.984934,-5.100048,6.967355,84.308125,1
1277,3.327537,135.09875,-0.0064,49.464375,396.580602,0.890824,4,1553.618171,-4.242539,7.485479,83.954375,1
1278,2.295138,130.774375,-0.0044,158.58625,468.07809,1.079247,4,1552.1821,-4.616953,8.166058,84.33625,1
1279,1.907543,130.5925,0.0012,227.6375,119.100376,0.911843,4,1550.646456,-4.65268,8.340836,84.618125,1
1280,2.153108,130.605625,0.0012,43812.15125,185.475238,1.035876,4,1548.980375,-4.179369,8.394099,83,1
1281,1.919496,130.290625,-0.0072,34.361875,457.710338,1.287531,4,1547.152908,-4.444053,8.330502,83.100625,1
1282,1.845359,129.986875,-0.0008,217.116875,164.96077,1.188104,4,1545.13369,-4.811838,8.571954,83.824375,1
1283,3.782389,135.789375,-0.0136,521.464375,253.68386,1.226403,4,1542.893724,-3.744306,7.698102,85,1
1284,3.124868,146.7775,-0.0032,17.315625,560.561135,1.526184,4,1540.406357,-4.430625,7.215627,85,1
1285,2.683733,145.81875,0.0068,14.878125,297.070054,1.340626,4,1537.648344,-5.417435,7.359784,85,1
1286,3.404533,141.251875,-0.0136,2125.939375,166.934451,1.339551,4,1534.601068,-3.741152,7.849033,85,1
1287,4.275117,144.555625,0.0264,189.755,237.296407,1.202645,4,1531.251773,-3.348858,7.383983,85,1
1288,5.035918,145.30125,-0.0208,110.27125,170.310343,0.766552,4,1527.594838,-3.462903,7.098413,85,1
1289,3.190788,147.560625,-0.0044,1520.0625,617.222449,0.541494,4,1523.632982,-4.17876,7.624526,85,1
1290,2.906705,147.94359,-0.002331,2306.674436,1025.473931,0.212225,4,1519.489881,-4.66955,7.773186,85,1
1291,2.0601,150.69,0.011743,2.247706,1355.220236,0,4,1516.036006,-6.222345,6.954874,86.928571,1
1292,2.047782,132.611413,0.018234,39278.40456,121.558336,0.697582,4,1597.394972,-2.540553,9.372168,88.42,1
1293,2.200025,132.865,-0.0016,29255.805,121.662607,0.675175,4,1597.905994,-3.290751,8.772943,87.8125,1
1294,2.088523,133.45375,-0.0024,23.7025,174.194337,0.529094,4,1598.666943,-4.549276,8.142437,84,1
1295,1.660871,134.275,-0.0008,17.068125,538.812923,0.390071,4,1599.221279,-5.711333,8.24024,84.9,1
1296,1.538016,134.2375,0,123.18375,1003.57961,0.154328,4,1599.542107,-4.911417,8.612169,84,1
1297,1.787305,135.01625,-0.0012,21.761875,1464.274093,0,4,1599.604749,-5.664376,8.096566,85.05,1
1298,1.753382,134.481875,-0.0028,28.189375,1372.44778,0.005228,4,1599.388441,-5.441459,8.22817,84.26125,1
1299,2.148318,133.820625,-0.0032,523.596875,979.633883,0.295907,4,1598.878164,-5.384382,8.00378,85.06875,1
1300,1.975665,132.491875,0.0096,979.580625,568.260114,0.594968,4,1598.066439,-4.622126,8.59428,92.465625,1
1301,1.971421,130.12375,-0.002,1062.449375,150.97018,0.794714,4,1596.954823,-3.74719,8.617309,87.06,1
1302,2.807995,132.660625,0.0036,532206.7144,282.295,0.978265,4,1595.554918,-3.930631,8.210951,86.02375,1
1303,3.540197,132.069375,-0.018,33.833125,119.654488,0.877647,4,1593.888652,-3.61871,7.476769,95.30875,1
1304,1.81875,133.47875,0.0024,32.705625,481.246692,0.639179,4,1591.987702,-5.606225,8.20413,85.066875,1
1305,1.910278,132.87125,-0.0076,114.004375,893.770659,0.385966,4,1589.89204,-5.366768,8.288891,83.175,1
1306,1.979426,134.01375,0.0096,14.4725,1043.175154,0.146612,4,1587.6477,-5.468558,8.00734,83.3425,1
1307,2.179961,132.729375,-0.0028,217.493125,685.031684,0.468968,4,1585.304031,-4.699949,8.196332,83.30375,1
1308,2.287392,131.730625,-0.0076,830.319375,203.592494,0.576322,4,1582.910725,-3.901795,8.335385,84.87,1
1309,5.001321,136.1975,0.0144,16.045625,279.11269,0.621686,4,1580.514965,-4.224058,6.694525,83.75,1
1310,2.606046,131.309375,-0.0244,844.92625,591.671857,0.784393,4,1578.159019,-2.662128,8.670881,84.985,1
1311,3.801874,137.221875,-0.0028,149.886875,213.825529,0.598124,4,1575.878432,-4.293078,7.034253,85,1
1312,2.681521,143.528125,0.0252,14.11375,243.687697,0.598359,4,1573.70091,-5.578956,7.228886,85,1
1313,2.299546,142.07625,-0.0088,139.859375,700.434059,0.514826,4,1571.645914,-4.150376,8.403126,85,1
1314,2.706274,142.11875,-0.0032,30.993125,836.820442,0.512411,4,1569.724796,-4.58201,7.641756,85,1
1315,2.484793,140.895625,0.0016,5041.26875,388.88222,0.973844,4,1567.941368,-3.69827,8.252063,85,1
1316,2.682015,143.10375,0.0072,23.7525,90.701438,1.357337,4,1566.292738,-4.941178,7.400645,85,1
1317,2.80035,142.484375,0.0076,105.67625,169.255896,1.756995,4,1564.770214,-4.978853,7.45297,85,1
1318,3.550817,143.16125,0.0004,34.94,165.718199,1.650738,4,1563.360239,-4.921297,7.006358,85,1
1319,3.235973,143.1125,0.008,600.7325,77.119551,1.135465,4,1562.045193,-4.453517,7.393278,85,1
1320,2.78475,145.785,0.0096,14.33875,387.847987,0.924421,4,1560.804084,-5.308432,7.277814,85,1
1321,3.185776,141.746875,-0.0112,580.269375,644.486857,0.801909,4,1559.613051,-1.163162,8.989429,85,1
1322,2.786091,144.009375,0.0052,87.3225,300.801377,0.617035,4,1558.445753,-3.266881,8.085008,85,1
1323,2.893478,150.7725,0.0296,12.1725,137.367806,0.777971,4,1557.273632,-5.638549,7.22684,84.955,1
1324,3.509683,139.60375,-0.0048,73.9975,370.812251,1.051278,4,1556.066111,-4.683838,7.330459,87.820625,1
1325,2.395385,132.565,0.0004,255.656875,134.539569,1.153455,4,1554.790778,-5.34791,7.947405,87.08875,1
1326,2.048737,131.411875,0.0004,494.188125,125.946201,1.014827,4,1553.413612,-4.928039,8.226823,84.441875,1
1327,1.790574,131.12875,-0.0088,15295.95375,230.797592,1.102336,4,1551.899331,-5.207117,8.320729,82.986875,1
1328,1.648049,130.719375,0.006,49137.17875,304.348883,1.001801,4,1550.211835,-4.112176,9.233481,84.049375,1
1329,3.436743,135.353125,0.0128,309.286875,95.709164,0.772358,4,1548.31489,-3.831994,7.895533,85,1
1330,3.362922,145.579375,0.02,100.746875,434.50912,0.892831,4,1546.172971,-4.268905,7.289953,85,1
1331,2.608512,147.275,-0.0108,19.788125,637.229607,1.053909,4,1543.752351,-4.818431,7.594085,85,1
1332,2.761139,145.21125,-0.0104,971.27,203.522073,0.836446,4,1541.022365,-4.415689,7.67943,85,1
1333,3.758825,145.995625,0.0164,884.80125,214.207285,1.183876,4,1537.956845,-4.403976,6.980757,85,1
1334,2.954527,148.87875,-0.0008,15.80625,317.634822,1.351432,4,1534.535687,-5.158512,7.254323,85,1
1335,3.330928,148.965,0.0028,123.835,109.241397,0.97937,4,1530.746475,-4.785879,7.096288,85,1
1336,2.622231,150.04375,-0.0108,21.099375,346.000889,0.619615,4,1526.586093,-5.0802,7.340015,85,1
1337,3.553604,149.620712,0.000839,2648.063607,763.315236,0.386335,4,1522.205735,-4.801928,7.121881,85,1
1338,3.483269,152.454655,0.005988,1591.168421,1160.011578,0.060845,4,1517.988541,-4.676008,7.362877,85,1
1339,2.187832,154.012903,0.008205,10.012821,1507.538786,0,4,1514.078108,-6.059853,7.46462,84,1
1340,1.140565,134.121019,0.004276,298.106904,501.707068,0.662185,4,1598.760628,-5.098038,9.960084,84.084375,1
1341,1.762298,135.398125,0.0116,8507.5625,428.985493,0.677196,4,1599.361805,-5.546377,8.07799,88.88625,1
1342,2.480572,133.805625,-0.0068,51735.005,131.830947,0.623321,4,1600.192065,-3.484188,8.61911,84.175,1
1343,1.703741,134.7725,0.0064,12.89625,407.734136,0.491674,4,1600.810044,-5.569703,8.116024,85.19375,1
1344,1.878501,135.3325,0.0024,34.03125,900.336427,0.269421,4,1601.186404,-5.045014,8.177835,84.6625,1
1345,1.909084,135.88625,-0.01,61.478125,1393.17116,0.000308,4,1601.29392,-5.841712,7.997876,84.575,1
1346,1.848512,134.63375,0.0076,622.4,1440.194243,0.000156,4,1601.10937,-5.244368,8.49109,84.2025,1
1347,1.751861,133.53625,-0.0004,180.670625,1038.781352,0.233373,4,1600.615604,-5.737149,8.499896,86.2575,1
1348,2.050038,133.664375,-0.0048,239.958125,594.555133,0.612114,4,1599.803608,-5.292664,8.013916,91.83875,1
1349,2.451315,131.43875,0.0012,1071.593125,145.238256,0.848705,4,1598.674279,-3.68926,8.119229,90.188125,1
1350,2.774996,131.384375,-0.0104,532137.4788,303.146181,1.013691,4,1597.239641,-3.575692,8.092285,83.889375,1
1351,4.33112,135.641875,0.0224,14.12625,120.211351,1.018022,4,1595.523274,-5.002773,6.80033,92.850625,1
1352,2.199821,136.551875,-0.0068,25.153125,427.471218,0.838819,4,1593.559709,-5.325999,7.858869,89.1025,1
1353,2.429792,135.9275,0.0004,30.52625,498.024964,0.629328,4,1591.392827,-5.090056,7.672383,83.75125,1
1354,1.994021,134.78625,0.0028,90.43,681.034999,0.407872,4,1589.073327,-5.49903,8.067206,83.11125,1
1355,2.212779,133.225625,-0.008,80.483125,611.751847,0.544382,4,1586.655587,-3.715731,8.494263,83.695,1
1356,3.044029,135.71625,0.0172,750.145625,153.271158,0.58422,4,1584.194268,-4.858677,7.512022,84.92625,1
1357,4.7572,138.783125,-0.0076,16.7375,357.165742,0.711676,4,1581.74109,-3.774001,6.955896,84.97125,1
1358,4.978988,140.199375,0.0356,104.4175,591.638439,0.902914,4,1579.342104,-4.000929,6.802544,84.77125,1
1359,3.449864,137.46625,-0.0268,774.999375,166.396445,0.598873,4,1577.035728,-2.654032,7.970031,85,1
1360,2.49362,145.5675,0.0108,16.4625,318.947205,0.592731,4,1574.851569,-5.231,7.523558,85,1
1361,2.47303,144.4525,0.0196,53.97375,769.780052,0.585331,4,1572.810079,-5.440617,7.612019,85,1
1362,2.625081,144.5775,0.0012,23.369375,729.287128,0.703443,4,1570.922841,-5.219548,7.497323,85,1
1363,2.953939,142.851875,-0.0028,4903.643125,304.708359,1.205153,4,1569.193294,-3.551921,8.062776,85,1
1364,3.533611,142.90625,-0.0164,118.9525,71.902039,1.641505,4,1567.617753,-4.15835,7.368918,85,1
1365,2.782822,143.215,-0.0128,40.84375,177.851926,1.926757,4,1566.186486,-4.739858,7.574147,85,1
1366,3.565016,145.628125,0.0308,20.11375,115.33466,1.708215,4,1564.884746,-5.177578,6.891366,85,1
1367,2.997135,144.10125,-0.0104,507.809375,116.791064,1.222257,4,1563.693653,-4.50442,7.598109,85,1
1368,3.029809,145.83875,-0.0064,238.08375,460.43846,1.145722,4,1562.590897,-4.185149,7.57433,85,1
1369,2.875131,142.185,-0.0156,207.310625,369.364304,0.743518,4,1561.551192,-1.638982,8.572103,85,1
1370,2.981507,146.68625,0.0104,15.34625,111.948085,0.641813,4,1560.546594,-4.141528,7.517388,84.925,1
1371,3.894573,144.90875,-0.0092,16.745,360.452868,0.996299,4,1559.546635,-4.452083,7.302514,84.719375,1
1372,3.252848,136.433125,-0.0104,85.236875,380.835877,1.231276,4,1558.518379,-4.297287,7.409564,89.111875,1
1373,2.624875,133.97375,-0.0056,250.24625,99.393575,1.14238,4,1557.426454,-4.659323,7.87419,87.333125,1
1374,2.007385,133.140625,0.0068,185.2975,226.408181,1.047819,4,1556.23314,-5.52694,8.126529,82.958125,1
1375,1.743171,132.0275,0.0064,25.07125,494.879709,0.967782,4,1554.898564,-5.900457,8.148132,82.49625,1
1376,1.704168,130.8925,-0.0108,43613.4575,464.670603,0.737445,4,1553.381111,-3.589485,9.312284,83.56,1
1377,3.647289,135.25625,0.0044,230.86125,111.476177,0.677007,4,1551.638044,-3.07772,8.017491,85,1
1378,3.206244,146.995625,-0.0148,53.284375,337.79765,0.779705,4,1549.626426,-4.192858,7.422768,85,1
1379,2.661802,148.32,0.0044,19.5775,507.670227,0.864274,4,1547.30431,-5.000389,7.478707,85,1
1380,3.184841,145.88625,0,1625.96,343.954915,0.811416,4,1544.632222,-3.504929,7.82051,85,1
1381,3.498545,146.385,0.0064,84.470625,107.277242,0.864654,4,1541.574883,-4.232941,7.254726,85,1
1382,3.579192,148.6225,-0.0056,34.15125,281.949517,1.203444,4,1538.103121,-4.413194,7.136332,85,1
1383,2.732786,150.768125,-0.0052,38.815625,215.417995,1.064014,4,1534.195934,-4.442998,7.522427,85,1
1384,3.331477,151.5275,-0.0012,19.925625,159.983401,0.765282,4,1529.842599,-4.367799,7.004763,85,1
1385,2.356279,150.77125,-0.0016,53.9075,582.985922,0.381882,4,1525.04479,-4.373257,7.76575,85,1
1386,3.065689,150.53375,-0.0116,3520.3,1065.348843,0.1019,4,1519.818573,-3.982872,7.941345,85,1
1387,2.469687,154.382072,-0.000408,18.813376,1552.56496,0,4,1514.249769,-4.979063,7.435026,85,1
1388,2.975652,159.1125,0.084862,3.027624,1833.48871,0,4,1511.107081,-6.08829,6.520544,85,1
1389,2.112006,159.025806,0.061793,4.234483,2324.562007,0,4,1501.043833,-6.523296,7.134095,85,1
1390,2.204464,161.004831,0.05181,5.338095,2498.50793,0,4,1495.826947,-5.977662,7.115188,85,1
1391,1.145299,163.1875,0,1,2655.609568,0,4,1492.072713,-9.572206,7.104816,84.083799,1
1392,2.18477,134.500904,0.003589,200.876636,922.573791,0.525095,4,1599.939222,-2.602244,8.866803,85.55,1
1393,1.720857,134.450625,-0.0116,172.245625,634.447732,0.727787,4,1600.621434,-4.554689,8.653492,88.029375,1
1394,2.352826,135.133125,0.0096,37503.25938,163.310929,0.742784,4,1601.514816,-5.225069,7.821296,84.3875,1
1395,1.732048,135.315625,-0.0064,45.92,349.650513,0.600044,4,1602.191099,-4.819201,8.478279,88.79375,1
1396,2.205456,136.401875,-0.0008,21.36625,846.70055,0.344689,4,1602.61864,-5.219749,7.727363,84.7375,1
1397,2.001625,136.178125,0.0116,122.40625,1336.652722,0.005598,4,1602.767768,-5.39369,8.124443,84,1
1398,1.909489,135.41125,-0.012,314.73625,1229.137875,0.024907,4,1602.612857,-4.874022,8.557685,85.8,1
1399,1.772184,135.2425,0.0084,31.25875,764.94503,0.355704,4,1602.134639,-6.065142,8.115988,86.34875,1
1400,2.063287,133.4775,0.0064,24.054375,368.889017,0.589677,4,1601.32254,-5.430725,7.880717,88.911875,1
1401,2.112829,132.3575,-0.0012,1224.388125,114.662306,0.815725,4,1600.176732,-4.295556,8.467947,90.77625,1
1402,2.721548,132.475,-0.0016,384475.7394,332.942734,0.982338,4,1598.709603,-4.337956,7.902101,83.65375,1
1403,3.00332,133.174375,-0.014,150243.0369,104.950526,0.900995,4,1596.946305,-3.847528,7.961374,92.994375,1
1404,3.561112,136.243125,0.0072,5849.591875,167.87381,0.937556,4,1594.924175,-4.450181,7.51439,89.63375,1
1405,3.636315,136.02875,0.0012,4199.460625,109.429425,0.867265,4,1592.690966,-4.877546,7.1267,84.7775,1
1406,2.278215,134.619375,0.0028,56.974375,396.632084,0.714179,4,1590.302016,-4.225763,8.282891,84.41875,1
1407,2.330461,135.18875,0.0052,47.090625,548.780816,0.795412,4,1587.816702,-5.003002,8.050182,84.5025,1
1408,2.532894,134.14625,-0.012,696.755625,140.230234,0.598534,4,1585.294605,-3.315076,8.555462,84.53625,1
1409,4.453658,136.85125,-0.0088,41.43,334.088712,0.804104,4,1582.791889,-3.839892,7.107766,84.52375,1
1410,4.031661,137.58625,-0.0056,198.45375,484.514393,0.904128,4,1580.358269,-2.565155,7.78037,84.04625,1
1411,3.771715,136.615,0.0024,579.47125,118.07605,0.661709,4,1578.034869,-1.632703,8.636257,85,1
1412,2.422513,145.763125,0.0116,21.726875,388.290089,0.791677,4,1575.853038,-5.190961,7.571723,85,1
1413,2.91332,145.02,-0.0124,31.95125,529.669982,0.712645,4,1573.834065,-4.635355,7.371768,85,1
1414,3.103216,145.513125,-0.0052,30.1525,346.637705,0.931781,4,1571.989643,-4.628513,7.446165,85,1
1415,3.39397,142.68375,0.006,4714.11625,244.772677,1.478101,4,1570.322792,-2.668744,7.998489,85,1
1416,3.159186,144.508125,-0.0044,136.03375,62.752629,1.71549,4,1568.829078,-3.520392,7.773381,85,1
1417,3.970344,150.203125,0.036,15.7325,153.557927,1.870077,4,1567.497857,-4.980866,6.955184,84.88625,1
1418,4.996194,143.091875,-0.0116,371.459375,113.565169,1.560602,4,1566.313437,-2.148758,7.561111,84.93875,1
1419,3.441885,147.043125,0.0068,99.04,193.538171,1.24876,4,1565.256029,-4.598185,7.478902,85,1
1420,2.780251,144.72625,-0.0036,290.295,481.649364,1.160866,4,1564.302422,-3.865213,7.949527,85,1
1421,3.261801,149.57125,0.012,83.79875,136.501176,0.869706,4,1563.426422,-5.019502,7.033448,85,1
1422,2.85698,144.2275,-0.0244,55.240625,311.82867,0.763578,4,1562.599014,-1.497927,8.483814,84.775,1
1423,3.467639,144.40875,0.0152,41.64,493.991214,1.13739,4,1561.788356,-4.896395,7.475334,85.216875,1
1424,3.142825,137.1475,-0.0032,99.41125,171.641638,1.108994,4,1560.959639,-4.40109,7.622876,86.59875,1
1425,3.183106,135.5625,-0.006,699.933125,96.52347,1.122457,4,1560.0749,-4.134739,7.47321,84.683125,1
1426,2.127901,134.60625,-0.0016,548.22375,283.926851,1.095955,4,1559.092909,-5.677369,7.736993,83.105625,1
1427,1.562392,131.945625,-0.0092,955.4175,721.350037,0.610719,4,1557.969183,-5.067087,8.916254,82.90125,1
1428,1.549448,130.8375,0.0028,42972.80313,622.041853,0.436589,4,1556.656275,-4.363582,9.303749,83.298125,1
1429,3.045385,133.45125,-0.0316,235.3675,290.986194,0.562097,4,1555.10434,-3.502096,8.459272,85,1
1430,2.996825,148.885,0.0376,14.126875,141.229004,0.627067,4,1553.262086,-5.388979,7.218585,85,1
1431,2.660671,148.1925,0.0008,107.049375,153.477167,0.709805,4,1551.078104,-4.459888,7.499238,85,1
1432,2.946118,146.13625,-0.0084,2097.35875,437.872736,0.881629,4,1548.502579,-3.776026,7.928924,85,1
1433,2.828831,146.345625,-0.0004,270.64,355.340698,0.915925,4,1545.48934,-4.245811,7.628806,85,1
1434,2.485622,150.7525,-0.0052,51.9725,118.457852,1.013822,4,1541.998203,-5.283185,7.427383,84.91375,1
1435,3.216882,150.989375,0.0052,121.915625,163.988316,1.018385,4,1537.997527,-3.162165,7.911234,84.99125,1
1436,2.685328,152.5925,0.0076,17.5525,161.346983,0.843177,4,1533.466939,-4.799555,7.458587,85,1
1437,2.920727,152.153125,0.0232,1416.8675,566.824566,0.453587,4,1528.400103,-5.163074,7.340187,85,1
1438,3.021214,152.293125,-0.0044,1426.95875,1052.823644,0.087293,4,1522.807474,-4.611864,7.591909,85,1
1439,3.800085,152.593125,-0.01,378.213125,1539.558472,0,4,1516.718961,-3.401949,7.653005,85,1
1440,2.975976,155.746676,-0.006275,247.562325,1829.118089,0,4,1510.454802,-3.062162,7.915778,85,1
1441,2.260008,157.021725,-0.00697,52.431775,2015.701933,0,4,1503.232749,-4.755095,7.854006,85,1
1442,2.427338,160.666379,-0.00108,21.493671,2253.539473,0,4,1496.869231,-5.245117,7.447079,85,1
1443,0.674976,164,0.142222,0.222222,2600.050076,0,4,1492.090413,-12.565139,8.032547,84.110016,1
1444,2.375562,135.490476,-0.008393,28.944262,927.53887,0.479297,4,1600.910216,-3.579158,8.305372,84.6625,1
1445,1.820442,135.930625,0.0028,104.431875,613.183386,0.728039,4,1601.660937,-4.934892,8.404273,88.995625,1
1446,2.19079,134.835625,-0.0196,37462.59438,168.391179,0.813298,4,1602.608991,-4.458534,8.275957,87.225,1
1447,1.67084,136.39125,0.0092,41.76625,328.463062,0.730958,4,1603.336066,-5.795201,8.298472,87.89375,1
1448,2.185569,137.308125,0.0068,10.975,825.317487,0.423333,4,1603.808433,-5.559868,7.597235,87.3375,1
1449,2.120853,136.638125,-0.004,29.610625,1301.131657,0.009888,4,1603.994189,-5.485518,7.832056,85.2375,1
1450,2.064352,135.721875,0.0088,258.15625,1127.696754,0.104883,4,1603.865476,-4.237332,8.493976,85.295,1
1451,1.968048,136.318125,-0.0004,12.144375,653.228308,0.481145,4,1603.401029,-5.818583,7.808714,87.284375,1
1452,2.187365,133.32,-0.0068,933.125625,184.856326,0.612814,4,1602.58877,-4.340018,8.275154,89.17125,0
1453,2.693807,133.218125,-0.0032,348.481875,242.130324,0.717671,4,1601.428157,-4.476998,7.647048,87.873125,0
1454,2.141383,132.44125,-0.0052,526896.0075,514.342034,0.828955,4,1599.931881,-4.164676,8.343262,87.633125,0
1455,2.779811,134.30125,0.008,68.501875,296.110843,0.809061,4,1598.126575,-5.075593,7.548297,85.495,0
1456,2.418763,135.7425,-0.0048,52.471875,269.871981,1.12388,4,1596.052244,-4.820923,7.836604,93.74,0
1457,2.934269,135.524375,-0.0008,4906.276875,154.952376,1.063374,4,1593.76036,-4.202673,7.878932,87.224375,0
1458,2.004432,137.16125,0.0104,17.2625,311.337889,1.10007,4,1591.310718,-6.108576,7.775406,84.29125,0
1459,2.157178,136.21875,-0.02,80.963125,520.312957,1.017427,4,1588.767484,-4.667522,8.250983,84.9,0
1460,3.306067,135.651875,-0.0032,511.98625,151.186436,0.635423,4,1586.194938,-3.960772,7.685586,85,0
1461,5.052197,140.564375,-0.012,24.9775,321.517307,0.806732,4,1583.653424,-3.436908,6.90514,84.93375,0
1462,3.184339,140.09125,0.0064,168.073125,284.003017,0.816424,4,1581.196058,-3.375567,7.927233,84.66125,0
1463,3.11879,140.805,-0.0064,500.385625,156.348712,0.701072,4,1578.8664,-3.362486,7.902035,85,0
1464,2.928605,145.863125,0.0056,24.160625,480.559538,0.927138,4,1576.697294,-4.69136,7.383248,85,0
1465,2.897265,145.456875,-0.0052,27.629375,223.86106,0.830466,4,1574.710676,-4.692054,7.484781,85,0
